name,address,위도,경도
천사로또방,경기 남양주시 사릉로34번길 24 1층 7호,37.636181060,127.211070964
새로나마트,경기 부천시 부흥로352번길 10 동서빌딩 새로나마트,37.492685332,126.780979481
이마트24사창대로점,충북 청주시 서원구 1순환로 635 ,36.606734359,127.483602504
우리로또,충남 서산시 충의로 1231 화천슈퍼 이마트24편의점,36.877329831,126.439503656
복권명당,충남 아산시 음봉로 582 지원타운 ,36.838023785,127.073945196
돈벼락맞은로또,충남 천안시 서북구 4산단7로 34 CU편의점 내,36.863587373,127.124447479
복권명당,경북 구미시 구미중앙로 72 ,36.129085907,128.330557116
천하명당복권방,경남 진주시 진양호로 564 ,35.193745304,128.086968452
강북구교통카드판매대,서울 강북구 솔샘로 260 가판,37.619200868,127.021431396
씨스페이스(영도대평점),부산 영도구 태종로 64-1 대교동 사거리,35.092621958,129.038058713
오포우림로또,경기 광주시 오포로 899 우림아파트 상가 1층 109호,37.370604858,127.232346896
대박복권방,경기 양주시 가래비길 33 ,37.822503481,126.986734995
주택복권방,강원 원주시 우산초교길 29 1층,37.367358750,127.937934708
활력,충남 서산시 고운로 202 ,36.783417439,126.457852414
행운마트,충남 아산시 서해로 654 ,36.881931493,126.910729882
천하명당복권방,충남 홍성군 조양로 180 ,36.600733450,126.669479871
드림로또,경남 양산시 삼일로 73 CU양산황제점 내,35.343955830,129.035474593
삼삼마트,경남 진주시 진주대로 1165-1 ,35.195151332,128.075673025
토큰박스,서울 동작구 흑석로 106-5 가판점,37.507871514,126.961447323
인터넷 복권판매사이트,동행복권,0,0
로또복권판매장,서울 서초구 방배중앙로 166-1 ,37.493986454,126.986401835
GS25(하이비젼점),인천 남동구 남동대로777번길 18 하이비젼빌딩101호,37.452093116,126.706800859
나눔로또,세종  장군면 도계리 154-1 CU편의점,0,0
로또복권짱,경기 용인시 처인구 동부로 33,37.230301616,127.214343406
장원급제로또복권방,경기 이천시 장감로 11 ,37.115861554,127.623918441
명성복권방,경기 화성시 경기대로 1043 ,37.208518830,127.034270897
대박의터,강원 춘천시 영서로 1786 ,37.836273875,127.760134970
고속로또,전남 목포시 영산로 95-2 약국 내,34.791173006,126.385646201
마산부림마트,경남 창원시 마산합포구 3·15대로 345 4필지,35.205773421,128.572619070
GS25(계산동경점),인천 계양구 계양문화로 55 도쿄프라자1층2호,37.535801556,126.736323002
행운복권,세종 충현로 31 ,36.591977929,127.298354963
드림,경기 수원시 권선구 정조로 615 ,37.263723782,127.014133510
행운로또,경기 하남시 미사강변중앙로 164 미타워 101호,37.561434896,127.191185701
공주복권방,충남 공주시 웅진로 210-2 ,36.459162573,127.125120409
왕대박로또,전북 전주시 덕진구 만성북1길 3  ,35.849165810,127.077411322
버스토큰판매소,서울 구로구 시흥대로 577 꽃집 옆 가판대,37.484391162,126.902274872
인터넷 복권판매사이트,동행복권,0,0
노다지복권방,서울 중구 다산로44길 15,37.565047984,127.017797885
GS25(남항점),부산 영도구 남항로 13,35.089810731,129.038168991
왕대박(복권방),대구 북구 칠성남로 143 1층전체,35.877677210,128.596164799
경기상회,인천 남동구 장승남로 42 은빛프라자 104호,37.443165136,126.736801510
형제상회,대전 서구 계룡로 664-1,36.336796921,127.394729480
설악복권방,경기 가평군 신천중앙로 80 성화알미늄 1층,37.675834129,127.494080497
복권닷컴,경기 성남시 수정구 탄리로 79 ,37.443001908,127.135608875
협신복권방,경기 여주시 도예로 28 CU편의점내,37.306528056,127.640069043
복권판매점,충남 서산시 고운로 164 미림화랑 옆 1층 상가,36.783375604,126.453425195
진영슈퍼,서울 강서구 등촌로 79 ,37.535667503,126.855014792
GS25(구로미성점),서울 구로구 구로중앙로 228 기임빌딩101호,37.506172747,126.876607959
가로매점,서울 마포구 마포대로 63 하나은행 ,37.542259804,126.947815113
인터넷 복권판매사이트,동행복권,0,0
9스토아,서울 용산구 보광로 117 ,37.533121759,126.994234691
뉴빅마트,부산 기장군 정관중앙로 48 106호,35.321095639,129.179271139
토토죤,광주 광산구 비아중앙로31번길 10 1층,35.221789065,126.824251365
도래울 행운로또,경기 고양시 덕양구 도래울로 103 대영프라자 파리바게뜨 왼쪽,37.634885660,126.871258055
배곧로또판매점,경기 시흥시 은계번영길 7 단디프라자 112호,37.437098141,126.801620734
해피타임,경기 평택시 서동대로 2044 ,37.006863322,126.969573925
로또마트,경기 하남시 미사강변중앙로 120-1 미사강변 아란티움 상가 내,37.556985554,127.192024875
한방복권방,경기 화성시 효행로763번길 23 ,37.205111859,127.014210791
왔다복권,충남 천안시 서북구 서부16길 9,36.823143775,127.137678730
대박복권,충남 홍성군 충서로 2423 세븐일레븐,36.637725364,126.743310936
효자로또판매점,전북 전주시 완산구 우전로 337  103호,35.824666914,127.101670126
티켓코리아,제주 제주시 관덕로 54-3 ,33.513011863,126.525220247
가로판매소,서울 구로구 새말로 97 신도림테크노마트 신도림역배수펌프장앞,37.506951888,126.890239975
씨스페이스(동작점),서울 동작구 대림로 34 현덕빌딩 ,37.487367429,126.909574835
가로판매점,서울 용산구 원효로 166 ,37.535003015,126.961491465
뉴빅마트,부산 기장군 정관중앙로 48 106호,35.321095639,129.179271139
토토복권,대구 서구 달서로12길 9,35.867482627,128.572060887
행복세상,대전 대덕구 중리로 52 ,36.363657933,127.425357369
노다지복권방,경기 광명시 범안로 1041 원촌빌딩1층,37.462228627,126.878474275
태양정보통신,경기 광주시 고불로 56 상가1층,37.393240912,127.231820702
(I.A) 로또마트,경기 안산시 단원구 신길로 9-4 ,37.331462773,126.786469151
복권가판,강원 춘천시 시청길 32 1층 이마트 24,37.881056355,127.731128100
복권왕국,충북 제천시 풍양로 108 중앙시장상가 지하145,37.136702356,128.211332791
대박마트복권방,충남 아산시 음봉로 844 행복한순복음교회 태화상가1층103호,36.826487273,127.099249632
나눔로또 씨유거제사등대로점,경남 거제시 거제대로 5499 CU편의점 내,34.910402982,128.543651046
영건,경남 양산시 새실로 159 나래메트로시티 A동113호 복권판매점,35.315249295,129.004346929
평안당,서울 종로구 종로 219,37.571222838,127.002194348
애니타임,부산 금정구 서동로175번길 7 ,35.214798918,129.106111389
영미연산로또복권점,부산 연제구 반송로 12 CU마트내 별도부스,35.186642303,129.082736906
CU(참미소점),대구 달서구 와룡로 164,35.847275266,128.537542181
알리바이,광주 광산구 수등로 253 1층 알리바이,35.185398313,126.836649938
서정로또,경기 고양시 덕양구 중앙로 450 명성프라자 1층 105호,37.618440695,126.845546902
복드림슈퍼,경기 안양시 동안구 경수대로 515 정우빌딩 1층,37.368648869,126.957739821
동문그린복권방,경기 파주시 조리읍 대원리 221-8 동문상가 CU,0,0
영스타,경기 평택시 팽성읍 팽성로 90 103호,36.944985420,127.051801374
GS25(청주수곡점),충북 청주시 서원구 수곡로 45 ,36.616063963,127.472969554
복권365,서울 광진구 뚝섬로23길 44 ,37.537222058,127.065807692
가로판매점,서울 서대문구 신촌로 103,37.555580617,126.937467469
행운복권방,부산 부산진구 동평로 115 ,35.166267938,129.041968600
좋은꿈,광주 북구 서암대로 32,35.172520395,126.888325666
베스토아(용전2호),대전 동구 동서대로 1689 복합터미널서관1층59호,36.350344409,127.436686895
버스표판매소,경기 고양시 덕양구 화신로 76 샘터마을1단지아파트 971번지선,37.620105419,126.839306013
웅진,경기 수원시 팔달구 효원로 257 홈플러스동수원점 4층,37.262848422,127.030085435
대선세무경영사무소,경기 안산시 상록구 석호로 170 1층,37.296909789,126.850555203
미양공단점,경기 안성시 미양면 안성맞춤대로 689 102호,36.977614562,127.261280034
다터져복권방,경기 평택시 중앙2로 42 ,36.991241571,127.091551192
다터져복권방,경기 평택시 중앙2로 42 ,36.991241571,127.091551192
다터져복권방,경기 평택시 중앙2로 42 ,36.991241571,127.091551192
다터져복권방,경기 평택시 중앙2로 42 ,36.991241571,127.091551192
다터져복권방,경기 평택시 중앙2로 42 ,36.991241571,127.091551192
로또복권,경기 화성시 사강로 172 ,37.212809413,126.734939403
로또복권,경기 화성시 사강로 172 ,37.212809413,126.734939403
혹시나도,충북 음성군 감곡면 왕장리 521-9번지 복권방,0,0
필로또복권,충남 서산시 호수공원6로 64 1층,36.772736934,126.450514516
로또기획,경북 안동시 경북대로 443,36.568108159,128.697855268
로또복권,경북 포항시 남구 원동로 98  GS오천두배점옆,35.971859454,129.402757323
로또복권방,경남 창원시 성산구 안민안길21번길 4 세평빌딩 세평빌딩102호,35.186925840,128.691534342
GS25(건대제일점),서울 광진구 아차산로25길 7,37.541841348,127.066566021
GS25(건대제일점),서울 광진구 아차산로25길 7,37.541841348,127.066566021
유성복권,서울 송파구 오금로36길 21 1층,37.501706899,127.124679115
복슈퍼,인천 계양구 계산로108번길 4,37.537213539,126.724099733
바로코사,경기 안산시 상록구 네고지2길 30 ,37.295525814,126.851254577
빵!터진!로또복권판매점,경기 안산시 상록구 본오로 133 우성아파트 상가동 우성아파트상가 114호,37.297353875,126.866423501
샘내 편의점,경기 양주시 평화로 1279  ,37.805478825,127.045424349
복권판매점,경기 파주시 운정역길 377 코사마트 ,37.725124919,126.768010504
제일복권,강원 춘천시 중앙로 45 스탠다드차타드은행앞 가판,37.880847636,127.728316261
노다지복권방,충남 천안시 동남구 원성천1길 151 2호,36.808625698,127.161947214
로또복권판매도통점,전북 남원시 용성로 232,35.417839627,127.397209252
자양사거리가로매점,서울 광진구 자양로 95 ,37.536235807,127.083198308
오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점,37.504281262,127.004566674
씨스페이스(죽림점),부산 강서구 호계로 8,35.196314362,128.900702162
다인로또,부산 기장군 정관로 830 동부산합동공인중개사 ,35.324234554,129.202826851
터서점,부산 동래구 아시아드대로 227,35.204375106,129.066836803
콘테인복권판매점,충남 천안시 동남구 청수11로 13-11 건물 뒤편 콘테인커피숍 내,36.783342277,127.153690454
영암로또복권,전남 영암군 동문로 8 영암버스터미널 1층,34.796890918,126.702615352
은정슈퍼,경남 창원시 성산구 원이대로883번길 2 은정상가 은정상가101호 GS편의점,35.207896138,128.694598833
행복편의점,서울 구로구 구로중앙로 14 ,37.491593556,126.892302206
세종로또방,세종 용포로 32 ,36.461579727,127.280729011
대박,경기 고양시 덕양구 권율대로 892 1층 일부,37.663148613,126.890112722
로또삼성복권방,경기 수원시 영통구 매영로 141 원천훼밀리타운 원천훼미리타운105호,37.266717278,127.058172409
GS25(천안시민점),충남 천안시 동남구 신부2길 28,36.818399647,127.159342581
운수대통복권방,전북 익산시 무왕로23길 3 ,35.959717150,126.988425892
Letsgo복권유통,전북 전주시 덕진구 무삼지로 29 ,35.828201862,127.164662895
청솔서점,부산 사하구 하신번영로 195,35.098818566,128.958952994
씨유태화루점(꿈샘),울산 중구 태화로 297 씨유편의점내,35.554171633,129.307268424
경인유통,경기 광명시 일직로 79 일직로 72,37.420643513,126.890112843
토큰박스,경기 남양주시 진건읍 진건오남로 112-1,37.660678795,127.179200776
또또복권방,전북 익산시 고봉로32길 3,35.959810066,126.971689260
진도로또,전남 진도군 동외1길 8 진도로또,34.481284011,126.269241119
로또명당,경남 창원시 마산합포구 문화동13길 17,35.181418329,128.559692887
경일통신,경남 창원시 마산회원구 북성로 340 ,35.233816365,128.560606062
성자점빵,제주 제주시 남광로 5 1층,33.492355772,126.536809528
GS25(망원희망점),서울 마포구 희우정로16길 7 ,37.554324288,126.902292454
복권명당,대구 동구 경안로 751,35.869241333,128.713466425
인더라인 정발산점,경기 고양시 일산동구 일산로463번길 5-18  ,37.673443965,126.776185372
복권전문점,경기 시흥시 진말로9번길 2 부석프라자114호,37.378463066,126.785269216
대박복권방,경기 연천군 전곡읍 온골로 57-1,38.026057816,127.067721246
파크애비뉴,경기 화성시 동탄공원로3길 40-6 102호,37.208043674,127.062564823
블루25복권명당대원점,경남 창원시 의창구 두대로 57 ,0,0
교통카드충전소,서울 금천구 시흥대로 398 ,37.469162500,126.898476236
황금돼지복권방,부산 연제구 중앙대로 1204 ,35.194770489,129.080340106
로또판매점,경기 고양시 일산동구 정발산로 24 웨스턴돔1 1층 K-114호,37.655963382,126.772042726
GS25(수원행복점),경기 수원시 영통구 덕영대로1555번길 13 세일빌딩111호,37.246791790,127.060859107
대박로또명당,충남 당진시 송악로 37 ,36.907079379,126.693029722
Letsgo복권방(동산점),전북 전주시 덕진구 쪽구름로 57-1  ,35.870610100,127.076527325
코사할인마트,경남 거제시 연초면 거제북로 46 ,34.914756085,128.655577612
목화휴게소,경남 사천시 사천대로 912 목화휴게소식당 ,35.001659946,128.054022104
천하명당복권방,서울 광진구 능동로 413 ,37.565955316,127.084082695
가로판매점,서울 송파구 올림픽로 132 새마을시장신천역3번출구앞가판,37.511257120,127.085378605
