,name,address
1374,아트슈퍼,부산 부산진구 가야대로 490 
1375,씨스페이스(덕천점),부산 북구 덕천동 379-27번지 
1376,행운복권,세종 충현로 31 
1377,복권방,"경기 용인시 기흥구 신갈로68번길 24,(신갈동) "
1378,복드림복권방,서울 강동구 상암로 99 
1379,로또와공인중개사사무소,서울 은평구 갈현로 304 1층
1380,과정미니슈퍼,부산 연제구 과정로 234-1 
1381,반여상회,부산 해운대구 선수촌로 190 1층
1382,다운이앤씨,인천 부평구 청중로 48 1층
1383,한국인세계대박복권,인천 연수구 한나루로197번길 34 
1384,해피복권방,"경기 고양시 일산동구 고봉로 608,(성석동) "
1385,복권명당,경기 광명시 광명로832번길 15 
1386,황금도끼복권방,경기 광주시 능평로 201 
1387,SK@24시편의점,경기 파주시 야동동 589-10번지 
1388,황금복권,강원 원주시 단계동 808 삼익상가 105호
1389,봉평천하,강원 평창군 기풍로 145 
1390,목화휴게소,경남 사천시 사천대로 912 목화휴게소식당 
1391,데이앤나잇,서울 성북구 종암로 132 종암우림카이저팰리스 종암우림카이저팰리스 1층 101호
1392,데이앤나잇,서울 성북구 종암로 132 종암우림카이저팰리스 종암우림카이저팰리스 1층 101호
1393,데이앤나잇,서울 성북구 종암로 132 종암우림카이저팰리스 종암우림카이저팰리스 1층 101호
1394,데이앤나잇,서울 성북구 종암로 132 종암우림카이저팰리스 종암우림카이저팰리스 1층 101호
1395,데이앤나잇,서울 성북구 종암로 132 종암우림카이저팰리스 종암우림카이저팰리스 1층 101호
1396,크로바쎄븐,서울 송파구 법원로11길 7 문정현대지식산업센터1-2 1층 128호
1397,세진전자통신,"대구 서구 서대구로 156,(평리동) "
1398,울릉로또,경북 울릉군 봉래2길 32-14 1층 울릉로또&커피
1399,CU(거제옥포점),"경남 거제시 옥포로 182,(옥포동) "
1400,소리창고,서울 강서구 강서로 306 
1401,반여상회,부산 해운대구 선수촌로 190 1층
1402,노다지복권방서정지점,경기 평택시 서정역로 23 
1403,행운의시작복권전문점,강원 삼척시 사대안길 5 8통1반
1404,행운로또,충북 진천군 덕금로 792 편의점 내
1405,한아름매점,충남 홍성군 광천로 330 
1406,미니풀 복권판매점,경북 구미시 상사서로 81 
1407,행운복권방(야사점),경북 영천시 호국로 55-3 
1408,노다지복권,부산 남구 문현동 60-2번지 애플마트내
1409,열린복권방,부산 사상구 괘법동 546-16번지 프라자슈퍼
1410,일등복권편의점,대구 달서구 대명천로 220 1층
1411,공항게임방,대구 동구 해동로 14 
1412,CU(원종깨비점),경기 부천시 소사로 750 CU원종깨비점
1413,씨유당진시청점,충남 당진시 서부로 63 제일익스프레스 
1414,창원병원앞매표소,경남 창원시 성산구 창원대로 721 가판
1415,대일복권방,서울 양천구 목동남로4길 17 
1416,구둘공사,부산 동래구 안락동 633-30번지 CU마트102호
1417,서창로또,인천 남동구 서창동 538번지 태평2차아파트상가101호
1418,광동서점,"경기 의정부시 서부로 693,(가능동) "
1419,봉황로또,전북 임실군 호국로 1721  
1420,로또복권방,경남 김해시 구산동(북부동) 1083-1 1-1호(CU편의점내)
1421,최고복권명당,서울 관악구 낙성대역길 91 우선빌딩 1층
1422,대성기획,경기 용인시 기흥구 구성로 75-1 
1423,태원통신,"경기 하남시 하남대로 851,(덕풍동) "
1424,화천복권방,강원 화천군 화천읍 하리 43-29 
1425,gs25녹천본점,서울 도봉구 덕릉로 349 주공4단지일반상가104
1426,운수대통,인천 남동구 석정로 479 
1427,럭키하우스,광주 광산구 임방울대로800번길 82 알리바이 내
1428,로또하기좋은날,강원 양구군 비봉로 39 행운마트
1429,행운의명당로-토토,충북 청주시 서원구 모충로 36 
1430,팡팡복권마트.잡화슈퍼,전북 전주시 덕진구 가리내로 26 
1431,영훈슈퍼마켓,"서울 도봉구 덕릉로 222,(창동) "
1432,토큰판매소,서울 송파구 바람드리길 62 
1433,GS25(성애병원점),서울 영등포구 여의대방로53길 28 보성빌딩 
1434,위드미울산삼산본동점,울산 남구 돋질로 445 
1435,삼성복권방,"경기 동두천시 어수로 100-1,(생연동) "
1436,천하명당,전남 여수시 망마로 107 
1437,동원복권,경남 양산시 북정중앙로 30 
1438,명당복권,서울 동대문구 왕산로 112-1 가판
1439,가판,서울 마포구 마포대로 58 가든호텔정문옆가판
1440,현아상회,부산 남구 동명로145번길 3 
1441,은행복권방,경기 시흥시 대은로104번길 1 우남상가2동101호
1442,황금복권마트,경기 이천시 증신로325번길 5 1층
1443,토큰판매,경북 경산시 대학로 291 토큰박스
1444,로또복권삼주봉황,경북 경산시 진량읍 봉회리 57번지 
1445,창원병원앞매표소,경남 창원시 성산구 창원대로 721 가판
1446,복권광장,인천 부평구 백범로 486 1층
1447,SoundWave,경기 광명시 오리로 956 
1448,프로피스,"경기 구리시 이문안로 11,(교문동) "
1449,로또또,경기 김포시 봉수대로 1704 102호
1450,풍전슈퍼,"경기 부천시 조마루로 428,(원미동) "
1451,대박복권방,경기 양주시 가래비길 33 
1452,복권방,"서울 강동구 천호대로176길 10-3,(성내동) "
1453,코니아일랜드아이스크림,경기 남양주시 화도읍 마치로 339 진우로얄빌라제나동102
1454,형제상회,"경기 부천시 부일로 752,(역곡동) "
1455,들꽃편의점,경기 수원시 영통구 동수원로 504 
1456,GS25(수원삼성점),경기 수원시 영통구 매탄동 1267-7번지 중앙프라자104호
1457,중마로또,전남 광양시 중마로 213-1 커피집 내
1458,참좋은마트(복권방),부산 영도구 태종로 130-1 
1459,일등복권편의점,대구 달서구 대명천로 220 1층
1460,마두5번출구가판로또,경기 고양시 일산동구 중앙로 1200 삼희골드프라자 
1461,열두보석복권방,경기 용인시 기흥구 구갈로 74 구갈스포츠센타 구갈스포츠센터106호
1462,세븐일레븐광양시청점,전남 광양시 행정2길 2 
1463,황금복권,경북 영주시 구성로 379-1 
1464,드림마트,경남 김해시 활천로10번길 19 세븐일레븐편의점
1465,롯또,부산 해운대구 윗반송로 77 1층
1466,일등복권편의점,대구 달서구 대명천로 220 1층
1467,운수대통,인천 부평구 동암광장로 6 1층 A호
1468,역곡중앙슈퍼,경기 부천시 부일로 724 
1469,복권사랑,"경기 양주시 평화로 1444,(덕계동) "
1470,로또명당인주점,충남 아산시 서해로 519-2 
1471,로또복권판매,경북 상주시 삼백로 159 
1472,대박복권방,서울 강남구 언주로70길 10 CU편의점 건물 오른편 1층
1473,일등복권편의점,대구 달서구 대명천로 220 1층
1474,종합복권슈퍼,경기 시흥시 마유로 336 정일빌딩104
1475,반딧불로또,경남 거제시 아주동 1696-6 1층 cu편의점 내
1476,제일슈퍼,서울 서대문구 응암로 79 문화빌딩 
1477,대박로또,대구 남구 봉덕동 632-16 대구 남구 봉덕동 632-16 이마트24
1478,씨스페이스(만촌희망점),대구 수성구 만촌동(만촌1동) 1327-14 씨스페이스(만촌희망점)
1479,메트로센터점,대구 중구 달구벌대로 지하 2100 메트로센터C412호
1480,그린편의점,광주 서구 매월2로 53 광주산업용재유통센터 23동 103호
1481,싱글벙글할인마트,경기 광명시 광오로24번길 6 금반석씨티빌상가102
1482,행복미니슈퍼,경기 부천시 부일로 409 
1483,GS25(상동현해점),경기 부천시 상동로 105 
1484,현대할인마트,경기 이천시 경충대로 3142 
1485,KS마트,경기 포천시 가산로 112 
1486,파란만장복권방,경기 화성시 효행로 1016 101호
1487,씨스페이스(흑석중대점),서울 동작구 흑석동 52-1번지 
1488,대박천하,인천 연수구 새말로 37 103호
1489,패밀리복권방,경기 남양주시 늘을2로 20 CH리베로원 103호
1490,로또방,경기 용인시 기흥구 고매동 485-16번지 CU(기흥IC점)
1491,녹동하나로마트로또방,전남 고흥군 우주항공로 21 녹동농협하나로마트 
1492,씨스페이스(정릉3점),서울 성북구 솔샘로6길 66 청수한의원 
1493,가판점(신문),서울 영등포구 양평로 48 
1494,가로판매대,서울 종로구 통일로 156-1 
1495,가로판매대,서울 종로구 통일로 156-1 
1496,가로판매대,서울 종로구 통일로 156-1 
1497,세진전자통신,"대구 서구 서대구로 156,(평리동) "
1498,대박천하마트,인천 부평구 굴포로 48 
1499,복권방,경기 고양시 덕양구 동송로 20 삼송농산물종합유통센터 1층
1500,복권방,경기 고양시 덕양구 동송로 20 삼송농산물종합유통센터 1층
1501,로또모형방,경기 고양시 일산서구 송포로 35 대륙종합상가 
1502,대박찬스,경기 성남시 중원구 산성대로 392 
1503,로또휴게실,경기 용인시 기흥구 용구대로 1885 
1504,로또휴게실,경기 용인시 기흥구 용구대로 1885 
1505,로또휴게실,경기 용인시 기흥구 용구대로 1885 
1506,도깨비로또,경기 평택시 동삭동(비전1동) 680-2 홈플러스365
1507,GS25(제주이도점),제주 제주시 이도이동(이도2동) 1064-21 1층
1508,클로버 복권판매점,서울 송파구 백제고분로50길 19 102호
1509,영남건재상사,부산 연제구 과정로 200-1 
1510,로또복권방,인천 서구 신현로 44 1층102호
1511,로또복권방,"대전 서구 갈마중로 28,(갈마동) "
1512,팡팡복권방,경기 군포시 당동(군포1동) 750-26 
1513,복권사랑,경기 안산시 단원구 와동로 117 
1514,나눔로또 신동탄점,경기 화성시 여울로 189-16 
1515,행운로또,충남 아산시 충무로 1396 
1516,복권나라,서울 광진구 군자로 146 동진빌딩 1층
1517,길벗,"광주 북구 송월로 26,(오치동) "
1518,로또복권벽산블루밍,대전 서구 갈마로 262 맑은아침아파트 
1519,월드컵,경기 수원시 팔달구 월드컵로 299-1 
1520,황금대박복권나라,"경기 용인시 처인구 금령로85번길 16,(김량장동) "
1521,복권방,경기 파주시 아동동(금촌1동) 283-10 
1522,대박마트복권방,충남 아산시 음봉로 844 행복한순복음교회 태화상가1층103호
1523,금성복권방,전남 나주시 대호동(성북동) 236 GS편의점 내
1524,복권판매점(담양),전남 담양군 중앙로 32-1 
1525,빙그레 돈벼락 맞는곳,경남 김해시 김해대로 910 좌측 복권판매점
1526,북마산복권전문점,경남 창원시 마산합포구 북성로 98 
1527,오케이상사,서울 서초구 신반포로 176 센트럴시티내100호매점
1528,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판
1529,명당복권,인천 계양구 작전동(작전1동) 388-1 
1530,OK25,경기 고양시 일산동구 호수로 358-26 동문굿모닝힐II 203동1층 101호
1531,복권나라,강원 춘천시 춘천로 286-1 
1532,대박마트,충남 천안시 동남구 봉서8길 13 봉명청솔아파트상가103호
1533,경마장복권방,충남 천안시 서북구 성정두정로 56 101호
1534,일레븐마트무선점,전남 여수시 성산로 19 
1535,이마트24구미황상점,"경북 구미시 수출대로 555,(인의동) "
1536,복수이 로또판매점,경남 창원시 성산구 가음동 7-3 월드마트 내
1537,영남건재상사,부산 연제구 과정로 200-1 
1538,경동G-PLUS할인마트,부산 해운대구 세실로 30 경동G-PLUS아파트상가103
1539,드림로또마켓,경기 수원시 권선구 금곡로 206 127호
1540,로또,충남 홍성군 조양로 162 
1541,진도로또,전남 진도군 동외1길 8 진도로또
1542,AM&PM,경남 김해시 가락로 43 복권판매점
1543,목화휴게소,경남 사천시 사천대로 912 목화휴게소식당 
1544,바이드,부산 연제구 연산동 710-1번지 세븐일레븐연산점 내
1545,차밍복권방,광주 광산구 풍영로 41 동구빌딩1층
1546,영화유통(1등복권방),울산 남구 신정로 19 삼성아파트 상가 204-101
1547,일산탑복권,경기 고양시 일산서구 일산로 517 107호
1548,CU(정동진모래시계점),"강원 강릉시 강동면 헌화로 1018,(정동진리) "
1549,복권명당,충남 아산시 음봉로 582 지원타운 
1550,무지개,전북 군산시 수송남로 36-1  
1551,로또복권애니타임점,경북 구미시 인동중앙로11길 24 애니타임편의점 내
1552,복권세상,서울 양천구 신월로 187 
1553,GS25(칠곡구안점),"대구 북구 칠곡중앙대로 442,(읍내동) "
1554,메트로센터점,대구 중구 달구벌대로 지하 2100 메트로센터C412호
1555,대박복권,경기 부천시 원미구 심곡동(심곡2동) 173-1 실주소 : 경기 부천시 원미구 심곡동 316-2 부천역 지하상가 w6 7-2 호
1556,건강마트,경기 하남시 신장2동 315-2번지 
1557,대박복권,전남 나주시 구진포로 483 대박복권
1558,제일마트,전남 나주시 중앙로 21 제일마트
1559,수서역로또명당,서울 강남구 수서동 724 
1560,가로판매점,서울 서대문구 수색로 32 명동의류앞
1561,대박찬스,서울 영등포구 도림로 356 1층복권방
1562,부영마트,서울 중랑구 상봉동 108번지 
1563,수연식품(대박찬스),"서울 중랑구 면목로48길 11,(면목동) "
1564,CU(좌동중앙점),부산 해운대구 양운로 98 대하프라자1층 CU좌동중앙점
1565,삼성로또,인천 연수구 학나래로6번길  56 
1566,송가상사,경기 안산시 단원구 중앙대로 462 안산역사쇼핑몰1층131-3호
1567,중앙복권방,충북 청주시 청원구 율량로189번길 25 
1568,영약국,충남 금산군 금산읍 인삼로 104 
