날짜,종가,등락율,시작가,최고가,최저가,거래량
2011-11-16,58000,2.11,57600,59000,56400,14394
2011-11-15,56800,2.53,55700,57200,55300,32205
2011-11-14,55400,0.36,55200,56800,55200,5010
2011-11-11,55200,1.28,54600,55800,53300,17417
2011-11-10,54500,0.00,54300,56300,54300,31794
2011-11-09,54500,-2.15,55700,56700,54500,16322
2011-11-08,55700,0.18,56100,56100,55100,5885
2011-11-07,55600,1.09,55100,56800,54400,12464
2011-11-04,55000,5.16,53100,56000,52600,7231
2011-11-03,52300,-3.15,53700,58000,52300,14496
2011-11-02,54000,-1.82,55100,55900,53400,10684
2011-11-01,55000,-2.48,57500,57500,54700,7564
2011-10-31,56400,-0.88,56000,57500,55300,16350
2011-10-28,56900,4.21,54800,57000,54800,14389
2011-10-27,54600,-0.55,54100,55400,54100,8067
2011-10-26,54900,1.29,55800,55800,54000,7848
2011-10-25,54200,1.69,52100,55300,52100,14065
2011-10-24,53300,3.50,51500,53400,51300,9163
2011-10-21,51500,-3.74,52500,53000,51500,7357
2011-10-20,53500,-0.19,52700,53600,52200,6311
2011-10-19,53600,5.72,50800,53600,50700,11981
2011-10-18,50700,-0.20,51500,51700,50100,15745
2011-10-17,50800,-1.36,51500,52500,50800,11183
2011-10-14,51500,4.04,49600,51500,49600,12326
2011-10-13,49500,4.43,47750,50000,47700,36957
2011-10-12,47400,0.11,47650,48000,47350,19277
2011-10-11,47350,-0.94,47300,47650,47150,29452
2011-10-10,47800,0.63,47000,48350,47000,14121
2011-10-07,47500,3.94,46300,48000,46150,23736
2011-10-06,45700,-4.29,47050,47700,45650,17141
2011-10-05,47750,1.81,46550,47900,46050,16796
2011-10-04,46900,-0.21,46000,47300,45600,15151
2011-09-30,47000,-1.36,47850,47850,46900,18116
2011-09-29,47650,-2.06,49800,49800,47500,11741
2011-09-28,48650,-3.66,50100,50500,48650,12321
2011-09-27,50500,-2.70,51900,52500,50300,14564
2011-09-26,51900,3.39,50900,52000,49550,16188
2011-09-23,50200,-2.90,50500,51000,49750,12770
2011-09-22,51700,-1.71,52200,52800,50800,10907
2011-09-21,52600,-0.75,52200,54100,52200,6862
2011-09-20,53000,-0.56,53900,54000,52300,6745
2011-09-19,53300,-0.37,52200,53600,51800,6689
2011-09-16,53500,5.73,51300,53500,51100,13153
2011-09-15,50600,-2.69,51800,51900,50500,8626
2011-09-14,52000,2.97,50600,52000,49700,12140
2011-09-09,50500,-1.56,50800,51500,50300,7942
2011-09-08,51300,-0.77,52600,52700,51300,9268
2011-09-07,51700,-0.19,53000,53800,51600,10753
2011-09-06,51800,3.60,50000,51900,49350,14289
2011-09-05,50000,-2.72,50700,51200,49650,17941
2011-09-02,51400,-2.47,52000,52200,51100,13902
2011-09-01,52700,-2.41,53200,54500,52700,17638
2011-08-31,54000,0.75,52700,54100,52000,17031
2011-08-30,53600,4.89,51300,53800,51100,18189
2011-08-29,51100,0.79,51200,51800,50200,19234
2011-08-26,50700,-0.98,51500,52700,50700,22069
2011-08-25,51200,-0.58,51000,52400,50900,19621
2011-08-24,51500,-4.28,53500,53800,51400,26773
2011-08-23,53800,-2.18,55000,55000,53200,23630
2011-08-22,55000,-0.72,55000,56500,53100,16821
2011-08-19,55400,0.73,54000,55800,53100,23151
2011-08-18,55000,-2.48,56000,56000,54300,16153
2011-08-17,56400,-2.25,57000,57000,55900,16592
2011-08-16,57700,3.04,56700,58300,55800,23531
2011-08-12,56000,3.32,54600,56000,54000,25990
2011-08-11,54200,-0.37,53100,55500,53100,20640
2011-08-10,54400,-1.45,55800,56000,53200,43828
2011-08-09,55200,1.10,56500,56500,53000,90401
2011-08-08,54600,-1.27,54900,56900,53300,31936
2011-08-05,55300,-3.15,57900,58200,55300,40144
2011-08-04,57100,-0.52,57400,58000,56200,28976
2011-08-03,57400,-3.53,59000,59000,56800,24599
2011-08-02,59500,-1.65,60000,60200,58400,25100
2011-08-01,60500,0.50,60600,60900,60000,11952
2011-07-29,60200,-0.50,60500,60500,59800,13490
2011-07-28,60500,-1.79,60600,61000,60000,41428
2011-07-27,61600,-1.12,62500,62500,61600,12945
2011-07-26,62300,-0.16,62400,62400,61300,8085
2011-07-25,62400,0.65,62200,62500,60900,17708
2011-07-22,62000,0.16,62000,62500,61600,21350
2011-07-21,61900,0.00,62000,62400,61000,10695
2011-07-20,61900,-0.48,62800,62800,61600,27626
2011-07-19,62200,1.97,61300,62200,61300,21923
2011-07-18,61000,0.16,61300,61800,60900,17359
2011-07-15,60900,1.00,60100,61300,60100,10758
2011-07-14,60300,-0.99,60700,60800,59900,17816
2011-07-13,60900,-0.16,61000,61500,60700,13706
2011-07-12,61000,-3.17,62200,62900,61000,8797
2011-07-11,63000,0.00,63300,63400,62100,8671
2011-07-08,63000,0.16,62400,63000,62200,5597
2011-07-07,62900,0.16,62800,63300,62500,15678
2011-07-06,62800,0.48,62500,63000,62300,9815
2011-07-05,62500,0.81,62000,62500,61500,8913
2011-07-04,62000,0.98,61300,62200,61300,3488
2011-07-01,61400,-0.16,61800,62100,61400,3126
2011-06-30,61500,-0.81,61900,62800,61100,29270
2011-06-29,62000,1.81,61000,62000,61000,9472
2011-06-28,60900,1.16,60500,61100,60500,8480
2011-06-27,60200,-1.31,60500,60500,59900,6873
2011-06-24,61000,1.84,60100,61300,59900,16521
2011-06-23,59900,-1.80,60800,60800,59800,14922
2011-06-22,61000,1.67,60600,61000,59800,9349
2011-06-21,60000,-1.48,61000,61500,60000,32305
2011-06-20,60900,0.00,61400,61900,59700,16689
2011-06-17,60900,0.50,60100,61400,60000,23812
2011-06-16,60600,0.83,60200,60600,59200,14713
2011-06-15,60100,0.67,59800,60400,59500,16015
2011-06-14,59700,-0.83,60200,60500,59500,9268
2011-06-13,60200,0.50,60400,60400,59400,11047
2011-06-10,59900,0.34,59700,60300,58900,13032
2011-06-09,59700,-1.49,60500,61200,58700,56303
2011-06-08,60600,-1.62,61500,61900,60300,20300
2011-06-07,61600,-1.44,62700,62700,61000,20407
2011-06-03,62500,1.63,61700,62900,61200,9494
2011-06-02,61500,-3.00,63000,63000,61000,12844
2011-06-01,63400,0.79,62100,63500,61500,21526
2011-05-31,62900,2.95,61100,62900,61100,17983
2011-05-30,61100,-0.65,62600,62600,61000,8853
2011-05-27,61500,0.00,60800,62200,60500,21497
2011-05-26,61500,1.65,60500,61700,60500,10770
2011-05-25,60500,-0.98,62100,62100,60100,19821
2011-05-24,61100,0.99,60700,61500,60400,10843
2011-05-23,60500,0.83,60400,60800,59700,11177
2011-05-20,60000,-0.33,60700,60900,59500,17709
2011-05-19,60200,0.33,60500,62300,59700,15783
2011-05-18,60000,0.17,59800,60700,59800,49364
2011-05-17,59900,-0.66,60100,61100,59800,18965
2011-05-16,60300,-1.15,60500,61600,60000,8173
2011-05-13,61000,0.99,60800,61600,60700,12971
2011-05-12,60400,-1.95,60900,62300,60300,21789
2011-05-11,61600,2.84,60400,62500,60000,16547
2011-05-09,59900,-2.28,61500,61900,59800,16988
2011-05-06,61300,-3.01,63700,63700,61000,18977
2011-05-04,63200,-1.10,63400,64200,63100,10505
2011-05-03,63900,-0.47,64200,64300,63600,11054
2011-05-02,64200,0.16,63300,64300,63300,17216
2011-04-29,64100,2.40,61700,64100,61700,14289
2011-04-28,62600,0.64,62400,63700,62300,25612
2011-04-27,62200,-1.27,63100,63900,62200,16123
2011-04-26,63000,2.11,61700,63000,61500,18349
2011-04-25,61700,-2.22,63200,63800,61100,18941
2011-04-22,63100,2.44,62500,63400,61800,21325
2011-04-21,61600,-0.65,61900,63000,61600,15209
2011-04-20,62000,-1.59,63000,64300,62000,13211
2011-04-19,63000,-2.48,63700,64500,62800,12367
2011-04-18,64600,5.04,61200,64800,61000,18208
2011-04-15,61500,-3.00,62500,63300,61500,10304
2011-04-14,63400,2.09,61500,63400,60600,15717
2011-04-13,62100,1.80,61000,62400,60500,7069
2011-04-12,61000,0.16,61400,61400,60000,13793
2011-04-11,60900,-4.55,63300,63400,60900,16728
2011-04-08,63800,-0.31,63300,65400,63300,6805
2011-04-07,64000,-0.16,63700,64800,62600,8415
2011-04-06,64100,-3.46,65800,66000,64000,12093
2011-04-05,66400,1.07,65100,67800,65100,19398
2011-04-04,65700,1.39,63900,66700,63900,17809
2011-04-01,64800,0.00,64900,65100,64200,22390
2011-03-31,64800,5.02,62400,65000,61300,20280
2011-03-30,61700,1.15,60600,65000,60500,22500
2011-03-29,61000,0.99,60900,61200,59600,10443
2011-03-28,60400,2.37,59700,60900,58400,16289
2011-03-25,59000,1.72,58400,59300,57600,27325
2011-03-24,58000,0.69,57700,58800,57500,14915
2011-03-23,57600,-0.69,57800,58200,57600,8928
2011-03-22,58000,2.29,57000,58200,56700,33923
2011-03-21,56700,0.00,56700,57000,56500,14473
2011-03-18,56700,-0.70,57000,58100,56400,13020
2011-03-17,57100,-2.23,58500,58700,56900,8468
2011-03-16,58400,0.00,58000,59800,58000,9718
2011-03-15,58400,-4.89,60000,62200,58100,24764
2011-03-14,61400,3.89,58500,62500,56100,18974
2011-03-11,59100,-1.17,60000,60100,58900,16157
2011-03-10,59800,-1.81,61000,61400,59100,27439
2011-03-09,60900,-0.49,61200,61500,60200,10998
2011-03-08,61200,0.33,61300,62300,61000,24605
2011-03-07,61000,-3.17,63000,64200,60900,18075
2011-03-04,63000,-2.33,64500,64500,62800,24209
2011-03-03,64500,0.94,66700,66700,63300,30314
2011-03-02,63900,4.41,60900,64600,60900,15519
2011-02-28,61200,-2.08,62600,62600,60300,13708
2011-02-25,62500,4.17,60000,66000,59800,16716
2011-02-24,60000,0.00,60000,60900,59500,19629
2011-02-23,60000,1.01,59900,60400,59400,9833
2011-02-22,59400,-1.00,61100,61100,59000,5724
2011-02-21,60000,1.18,60000,62300,59100,11950
2011-02-18,59300,-0.50,60000,61100,59300,8795
2011-02-17,59600,-4.18,62600,62600,59200,9896
2011-02-16,62200,5.42,59700,62400,59400,11842
2011-02-15,59000,-1.34,59300,60900,59000,7837
2011-02-14,59800,2.22,58800,61300,58800,13990
2011-02-11,58500,2.63,57200,58500,56800,13972
2011-02-10,57000,-0.18,58000,58000,57000,10569
2011-02-09,57100,0.71,56800,57300,56700,4863
2011-02-08,56700,0.00,56700,57100,56500,10840
2011-02-07,56700,3.09,56300,57400,55000,10874
2011-02-01,55000,-0.36,54800,55500,54600,3490
2011-01-31,55200,0.73,55000,55500,54500,13158
2011-01-28,54800,0.55,54500,55000,54100,23370
2011-01-27,54500,-1.09,54900,55400,54500,6276
2011-01-26,55100,-1.43,55400,55700,55100,5270
2011-01-25,55900,2.57,54500,56100,54500,6980
2011-01-24,54500,-0.18,54600,55000,54200,7360
2011-01-21,54600,0.18,54600,55500,54500,6420
2011-01-20,54500,-0.91,55500,55500,54500,6660
2011-01-19,55000,1.10,54500,55400,54300,8169
2011-01-18,54400,-0.37,54600,55100,54400,7526
2011-01-17,54600,-1.27,55100,55600,54500,9430
2011-01-14,55300,1.47,54600,55500,54300,5787
2011-01-13,54500,-0.91,55000,55300,54500,15361
2011-01-12,55000,-2.31,56000,56100,55000,9272
2011-01-11,56300,-2.76,58200,58200,56000,8168
2011-01-10,57900,0.00,58500,58500,56700,6938
2011-01-07,57900,2.84,56300,58000,56300,5490
2011-01-06,56300,-2.43,57400,58300,56300,5520
2011-01-05,57700,4.15,55900,58500,55100,11043
2011-01-04,55400,0.54,55100,55900,55100,10352
2011-01-03,55100,-1.61,55900,56200,55000,7438
2010-12-30,56000,2.38,55100,56000,54800,8575
2010-12-29,54700,-3.53,55500,56700,54100,36182
2010-12-28,56700,1.80,55500,56700,55400,11277
2010-12-27,55700,2.77,54200,56800,54200,16358
2010-12-24,54200,-1.45,54600,54900,54000,11430
2010-12-23,55000,1.48,54900,55500,54600,7530
2010-12-22,54200,-1.63,55800,55800,54200,6005
2010-12-21,55100,0.18,55000,55700,54900,8171
2010-12-20,55000,-0.18,54600,56200,54600,10705
2010-12-17,55100,-1.08,56000,56400,54700,9730
2010-12-16,55700,-1.07,56600,56600,55500,5504
2010-12-15,56300,1.44,55300,56300,54400,8028
2010-12-14,55500,-1.77,55800,56200,55400,8476
2010-12-13,56500,2.54,55500,56500,54800,3821
2010-12-10,55100,-2.82,56900,56900,55100,8575
2010-12-09,56700,2.90,55700,56700,55600,12870
2010-12-08,55100,0.36,54500,55800,54000,6949
2010-12-07,54900,-0.90,56300,56400,54600,7998
2010-12-06,55400,2.40,54400,55800,54300,11457
2010-12-03,54100,-2.17,56900,56900,54100,20490
2010-12-02,55300,-0.54,55200,56400,55200,6619
2010-12-01,55600,-1.94,56100,56500,55100,4894
2010-11-30,56700,2.53,58900,58900,54400,15632
2010-11-29,55300,-0.54,56000,56900,54800,9827
2010-11-26,55600,1.46,55500,55700,55000,13261
2010-11-25,54800,0.37,54700,55300,53800,14355
2010-11-24,54600,1.11,54400,54700,53100,20166
2010-11-23,54000,0.37,53800,54400,53200,11214
2010-11-22,53800,1.51,53200,54100,52900,15327
2010-11-19,53000,0.95,52500,53200,52200,13416
2010-11-18,52500,3.35,50500,53300,50200,17681
2010-11-17,50800,-1.74,51500,51600,50500,20215
2010-11-16,51700,-3.00,53200,54000,51500,20004
2010-11-15,53300,-1.48,54100,54900,53100,9602
2010-11-12,54100,3.05,53900,55400,53300,11161
2010-11-11,52500,-3.31,54300,55100,52500,44275
2010-11-10,54300,0.74,54400,55100,53900,7892
2010-11-09,53900,1.13,53200,54400,53100,18589
2010-11-08,53300,0.38,53100,54300,53000,16641
2010-11-05,53100,-4.15,55400,56400,53100,31078
2010-11-04,55400,0.00,55100,56300,55000,9187
2010-11-03,55400,2.97,54000,56100,54000,23216
2010-11-02,53800,-3.93,55300,55600,53800,19576
2010-11-01,56000,2.94,53000,56100,53000,24271
2010-10-29,54400,1.49,53600,54500,52100,44426
2010-10-28,53600,1.13,53400,53800,52500,14234
2010-10-27,53000,-0.56,53000,53800,52600,17955
2010-10-26,53300,0.57,52700,53300,51900,26585
2010-10-25,53000,-1.67,54000,54000,52700,26245
2010-10-22,53900,1.51,53000,54600,52500,19943
2010-10-21,53100,0.00,54000,54100,52300,21787
2010-10-20,53100,-1.67,55200,55200,52800,11639
2010-10-19,54000,-0.92,54100,55300,53600,16181
2010-10-18,54500,0.18,54000,55100,53900,12446
2010-10-15,54400,0.00,54500,55500,53500,31687
2010-10-14,54400,-0.73,54100,54900,54100,17489
2010-10-13,54800,-1.26,55500,55800,53200,33826
2010-10-12,55500,-1.77,56200,56500,55000,8869
2010-10-11,56500,-0.18,57300,57600,56500,6562
2010-10-08,56600,-0.53,56500,57500,56200,11194
2010-10-07,56900,0.35,56500,57200,56200,4684
2010-10-06,56700,0.00,56200,57300,56200,4799
2010-10-05,56700,0.89,57000,57200,55500,10577
2010-10-04,56200,-3.10,58000,58200,56100,17697
2010-10-01,58000,2.11,56800,58900,56800,13594
2010-09-30,56800,-0.53,57100,57800,56100,14239
2010-09-29,57100,2.88,55200,58600,55200,16646
2010-09-28,55500,-0.54,55400,56100,55100,15472
2010-09-27,55800,1.09,55200,56700,55100,4918
2010-09-24,55200,-0.54,54500,57000,54500,31836
2010-09-20,55500,1.09,54200,56000,54000,3689
2010-09-17,54900,1.10,55900,56000,53300,16811
2010-09-16,54300,-1.63,54600,56200,53700,29784
2010-09-15,55200,3.76,52800,55500,52800,20258
2010-09-14,53200,-2.39,53700,54000,53100,10853
2010-09-13,54500,2.64,52700,55000,52600,16129
2010-09-10,53100,2.71,51200,53100,50600,10024
2010-09-09,51700,0.78,51100,52300,50500,12030
2010-09-08,51300,-3.21,52500,53200,51000,5954
2010-09-07,53000,0.00,52100,53100,52000,7079
2010-09-06,53000,0.00,52100,53200,51400,9998
2010-09-03,53000,0.95,52600,53200,52500,19174
2010-09-02,52500,0.77,51900,52700,50700,19265
2010-09-01,52100,5.04,49900,52100,49450,29092
2010-08-31,49600,-0.10,49650,49800,49200,17031
2010-08-30,49650,4.09,48450,49800,47800,16311
2010-08-27,47700,-0.21,47800,48600,47650,21561
2010-08-26,47800,-1.04,48000,48100,47650,8691
2010-08-25,48300,0.31,48050,48350,47600,7647
2010-08-24,48150,-0.62,48450,48500,47500,10066
2010-08-23,48450,0.62,48500,48750,48200,29250
2010-08-20,48150,-0.41,48400,48550,48100,8313
2010-08-19,48350,0.42,48150,48500,47800,15853
2010-08-18,48150,0.94,47600,48300,47600,12866
2010-08-17,47700,1.81,46700,47700,46550,19770
2010-08-16,46850,0.11,46700,47450,46450,8967
2010-08-13,46800,-0.43,46950,47200,46800,11297
2010-08-12,47000,-0.84,47350,47500,46850,14580
2010-08-11,47400,-0.21,47600,47650,47350,13258
2010-08-10,47500,0.21,47200,47600,47150,13201
2010-08-09,47400,-0.21,47250,47650,47000,9811
2010-08-06,47500,-0.21,47800,47800,47200,6337
2010-08-05,47600,0.11,47350,47700,47150,17221
2010-08-04,47550,-1.25,48050,48100,47250,9349
2010-08-03,48150,0.21,47800,48350,47800,35088
2010-08-02,48050,0.95,47950,48450,47600,18368
2010-07-30,47600,0.00,47500,47950,47150,21907
2010-07-29,47600,0.11,47550,47800,47400,14924
2010-07-28,47550,-0.31,47800,47800,47400,9750
2010-07-27,47700,0.42,47700,47800,47450,13675
2010-07-26,47500,0.11,47550,47850,47250,16615
2010-07-23,47450,0.53,47200,47700,46900,22458
2010-07-22,47200,0.21,46900,47450,46900,10424
2010-07-21,47100,0.21,47100,47450,46500,21212
2010-07-20,47000,-0.21,47000,47250,46550,9884
2010-07-19,47100,-0.21,46950,47300,46700,13331
2010-07-16,47200,-0.11,47300,47600,47000,20021
2010-07-15,47250,-1.97,48200,48250,47000,41656
2010-07-14,48200,0.52,47650,48500,47600,29732
2010-07-13,47950,1.16,47400,48100,47400,21127
2010-07-12,47400,0.11,47750,47750,47200,11627
2010-07-09,47350,0.74,47200,47550,47050,11274
2010-07-08,47000,0.64,46900,47300,46900,34013
2010-07-07,46700,-2.91,48250,48250,46550,30247
2010-07-06,48100,-1.74,48800,48800,47700,15014
2010-07-05,48950,-0.41,49750,49750,48700,4284
2010-07-02,49150,0.10,49600,49700,48750,20216
2010-07-01,49100,-2.77,50200,50400,48650,24528
2010-06-30,50500,-3.63,52300,52400,50500,16199
2010-06-29,52400,0.58,51600,52700,51600,9810
2010-06-28,52100,1.96,50900,52100,50700,6218
2010-06-25,51100,0.39,51400,51800,50300,15962
2010-06-24,50900,-2.12,52000,52000,50900,17272
2010-06-23,52000,0.58,51900,52700,51100,8844
2010-06-22,51700,-0.19,51800,51900,50900,12417
2010-06-21,51800,0.00,51800,53000,51700,16341
2010-06-18,51800,-0.38,51600,52000,51000,7517
2010-06-17,52000,0.00,52000,52300,51500,13644
2010-06-16,52000,0.78,51700,52100,51700,20891
2010-06-15,51600,0.19,51500,51900,51000,23288
2010-06-14,51500,1.38,51400,51600,51000,24112
2010-06-11,50800,2.01,50000,50800,50000,20131
2010-06-10,49800,0.00,50000,50400,49500,21259
2010-06-09,49800,1.01,49100,50000,48950,12404
2010-06-08,49300,2.07,48300,49450,48100,9261
2010-06-07,48300,-1.73,48500,49250,48000,14961
2010-06-04,49150,-0.20,49700,49700,49050,13225
2010-06-03,49250,0.10,49800,49800,48700,12843
2010-06-01,49200,1.65,48400,49200,48100,14483
2010-05-31,48400,0.00,48500,49200,48000,11914
2010-05-28,48400,-0.21,48300,48900,47550,29219
2010-05-27,48500,-2.12,48400,49250,48150,23061
2010-05-26,49550,1.54,48850,49550,48000,22254
2010-05-25,48800,-2.59,50000,50000,47200,31077
2010-05-24,50100,0.50,49700,50200,49100,7186
2010-05-20,49850,-2.25,51000,51000,49850,13079
2010-05-19,51000,-0.58,51200,51300,50000,19134
2010-05-18,51300,2.81,49950,51300,49900,22411
2010-05-17,49900,-0.80,49800,50200,49000,16375
2010-05-14,50300,0.40,50100,50900,48900,19114
2010-05-13,50100,0.40,50300,50300,49200,11563
2010-05-12,49900,2.25,48450,50000,48450,14107
2010-05-11,48800,2.95,47750,49150,47550,15758
2010-05-10,47400,-0.63,48450,48450,47250,14736
2010-05-07,47700,-3.44,48900,48900,47500,25204
2010-05-06,49400,-2.37,49900,50000,49250,13077
2010-05-04,50600,1.61,49500,50600,49500,12418
2010-05-03,49800,1.53,48900,50200,48900,20294
2010-04-30,49050,0.82,48700,49500,48700,19659
2010-04-29,48650,-1.62,49200,49500,48300,23571
2010-04-28,49450,-4.35,51500,51500,49450,18336
2010-04-27,51700,-0.19,51500,51700,50800,7598
2010-04-26,51800,2.17,50900,52000,50900,9542
2010-04-23,50700,0.60,50400,50900,50100,7098
2010-04-22,50400,0.20,50200,51000,50000,11520
2010-04-21,50300,0.70,50700,50800,50200,7791
2010-04-20,49950,-0.10,50100,50300,49800,14336
2010-04-19,50000,-1.38,50300,50800,49500,13300
2010-04-16,50700,-2.31,52100,52200,50500,17229
2010-04-15,51900,0.19,51800,52700,51300,14577
2010-04-14,51800,1.97,51600,51900,51000,11825
2010-04-13,50800,-0.39,50500,51400,50200,11208
2010-04-12,51000,3.24,49150,51400,49150,12685
2010-04-09,49400,0.10,49350,49750,48700,20008
2010-04-08,49350,-0.60,49550,50100,49300,20437
2010-04-07,49650,-0.30,49550,51500,49550,36028
2010-04-06,49800,1.94,48900,50300,48900,23759
2010-04-05,48850,2.30,47750,48850,47600,14606
2010-04-02,47750,0.74,47500,47850,47300,11021
2010-04-01,47400,0.11,47300,47700,47250,19530
2010-03-31,47350,0.74,46650,47350,46600,21295
2010-03-30,47000,-0.11,46750,47250,46750,15421
2010-03-29,47050,0.97,46300,47050,46300,19584
2010-03-26,46600,-1.48,47200,47250,46250,16864
2010-03-25,47300,0.11,47300,47950,47000,14878
2010-03-24,47250,-0.74,48150,48150,47200,10810
2010-03-23,47600,0.11,47450,47900,47350,11354
2010-03-22,47550,-0.94,47700,48000,47450,14280
2010-03-19,48000,0.63,47800,48150,47800,9601
2010-03-18,47700,-1.85,48100,48250,47700,12231
2010-03-17,48600,1.14,48400,48900,48100,16253
2010-03-16,48050,0.52,47850,48750,47700,12760
2010-03-15,47800,-0.73,48550,48550,47700,7758
2010-03-12,48150,1.16,47600,48350,47600,10320
2010-03-11,47600,-2.26,49000,49000,47600,27997
2010-03-10,48700,2.10,47450,49000,47450,16482
2010-03-09,47700,-0.63,48000,48050,47200,5580
2010-03-08,48000,1.69,47200,48000,47200,10845
2010-03-05,47200,1.51,46600,47250,46550,12069
2010-03-04,46500,-1.90,47250,47650,46500,10313
2010-03-03,47400,-0.21,47600,48500,47000,16681
2010-03-02,47500,1.06,46700,47900,46550,14430
2010-02-26,47000,0.86,46250,47900,46250,8010
2010-02-25,46600,-3.32,47800,48300,46600,11540
2010-02-24,48200,-0.31,48700,48800,48000,13377
2010-02-23,48350,0.31,48300,49700,47950,12285
2010-02-22,48200,2.77,47150,48500,47000,17077
2010-02-19,46900,0.43,46900,47050,46500,7112
2010-02-18,46700,0.21,46800,46800,46350,5482
2010-02-17,46600,1.08,46100,46650,46000,17240
2010-02-16,46100,1.99,45300,46100,45300,14473
2010-02-12,45200,-0.88,45050,45350,44500,19246
2010-02-11,45600,1.56,44900,46000,44900,10223
2010-02-10,44900,-0.88,45300,45850,44500,15803
2010-02-09,45300,-1.31,46400,46500,45300,8391
2010-02-08,45900,1.10,45100,46400,45100,8528
2010-02-05,45400,-0.22,45350,46200,45100,8361
2010-02-04,45500,-1.09,46050,46300,45500,12414
2010-02-03,46000,-0.22,46150,46550,46000,7025
2010-02-02,46100,-0.65,46450,46850,46100,9735
2010-02-01,46400,-0.85,46200,47200,46150,8977
2010-01-29,46800,-1.16,47500,47500,46400,10449
2010-01-28,47350,-0.53,47600,47800,46600,28921
2010-01-27,47600,2.48,46100,47600,46100,26922
2010-01-26,46450,-2.62,47250,47700,45750,19792
2010-01-25,47700,0.42,47500,47700,47000,8003
2010-01-22,47500,0.21,47400,48000,46550,24600
2010-01-21,47400,0.53,47100,47800,47100,10767
2010-01-20,47150,-1.15,47550,48000,47100,12462
2010-01-19,47700,0.32,47300,47700,46850,16720
2010-01-18,47550,-0.94,47600,47700,47050,5683
2010-01-15,48000,0.63,47400,48000,47100,12433
2010-01-14,47700,0.85,47200,47750,47100,19131
2010-01-13,47300,-0.84,47100,47700,47100,9117
2010-01-12,47700,-1.04,48200,48300,47250,24094
2010-01-11,48200,-1.33,48350,48600,47900,26509
2010-01-08,48850,-2.01,49800,49900,48200,109210
2010-01-07,49850,-0.10,49900,49900,49200,11618
2010-01-06,49900,2.25,48800,49950,48650,24166
2010-01-05,48800,-3.94,50400,50800,48800,23841
2010-01-04,50800,-1.36,51500,51900,50600,7615
2009-12-30,51500,0.98,50200,51500,50000,21519
2009-12-29,51000,0.00,50100,51000,49000,15748
2009-12-28,51000,-3.41,52400,53300,50500,31085
2009-12-24,52800,0.38,51900,53400,51700,17016
2009-12-23,52600,3.54,51000,52900,50800,13917
2009-12-22,50800,-0.20,50600,51800,50200,13624
2009-12-21,50900,-1.93,51200,51500,50000,16133
2009-12-18,51900,-1.70,53000,53000,50800,16697
2009-12-17,52800,2.33,51300,52900,51300,15413
2009-12-16,51600,-1.53,52800,54500,51100,37545
2009-12-15,52400,-2.96,54800,54800,52000,43895
2009-12-14,54000,2.86,53500,59800,52700,77728
2009-12-11,52500,4.37,50400,53800,50000,67941
2009-12-10,50300,2.76,49300,50400,48950,48762
2009-12-09,48950,0.72,49400,49800,48150,17102
2009-12-08,48600,-1.62,49000,49400,48350,11217
2009-12-07,49400,0.20,48800,49900,48800,6510
2009-12-04,49300,-0.10,48900,49800,48900,12881
2009-12-03,49350,0.82,48700,49600,48400,8561
2009-12-02,48950,0.10,49000,49000,48100,14278
2009-12-01,48900,1.24,47100,49650,47000,18323
2009-11-30,48300,4.55,46250,48300,45350,21551
2009-11-27,46200,-0.86,46000,47200,45100,22489
2009-11-26,46600,-1.79,47100,47500,46500,7662
2009-11-25,47450,-0.73,47450,48000,47250,7563
2009-11-24,47800,1.70,47350,47800,46550,11230
2009-11-23,47000,0.43,46750,47300,46600,11664
2009-11-20,46800,0.86,46750,47100,46350,7951
2009-11-19,46400,0.00,46100,46800,46050,12969
2009-11-18,46400,1.75,46000,47000,45850,22843
2009-11-17,45600,-0.87,46000,46150,45600,6104
2009-11-16,46000,1.21,45300,46400,45300,15464
2009-11-13,45450,0.66,45850,46400,45300,9470
2009-11-12,45150,-1.85,45600,46250,45150,12864
2009-11-11,46000,1.66,45900,46000,45100,7801
2009-11-10,45250,0.22,45150,45600,45050,12222
2009-11-09,45150,0.56,44550,46450,44450,19251
2009-11-06,44900,2.05,43550,45000,43550,6570
2009-11-05,44000,1.38,43450,44000,42550,16455
2009-11-04,43400,0.00,43700,43700,43150,15117
2009-11-03,43400,-1.36,43250,43900,43100,16009
2009-11-02,44000,-1.12,44600,45750,43500,13153
2009-10-30,44500,0.23,44650,45500,44150,16872
2009-10-29,44400,-3.06,45800,46200,44400,40174
