날짜,종가,등락율,시작가,최고가,최저가,거래량
2016-01-11,1152000,-1.62,1156000,1166000,1146000,241277
2016-01-08,1171000,0.69,1163000,1186000,1163000,257763
2016-01-07,1163000,-1.02,1166000,1183000,1151000,282388
2016-01-06,1175000,-2.73,1208000,1208000,1168000,366752
2016-01-05,1208000,0.25,1202000,1218000,1186000,216002
2016-01-04,1205000,-4.37,1260000,1260000,1205000,306939
2015-12-30,1260000,0.48,1260000,1272000,1254000,203958
2015-12-29,1254000,-0.95,1265000,1266000,1241000,232944
2015-12-28,1266000,-1.48,1285000,1289000,1266000,227230
2015-12-24,1285000,-0.77,1295000,1300000,1285000,156151
2015-12-23,1295000,0.23,1292000,1299000,1282000,207148
2015-12-22,1292000,0.94,1280000,1292000,1267000,206192
2015-12-21,1280000,0.16,1278000,1285000,1261000,160466
2015-12-18,1278000,-0.93,1265000,1288000,1264000,168369
2015-12-17,1290000,-0.69,1301000,1308000,1275000,174677
2015-12-16,1299000,1.72,1278000,1310000,1278000,207962
2015-12-15,1277000,1.27,1261000,1280000,1260000,175494
2015-12-14,1261000,-1.79,1273000,1273000,1255000,222801
2015-12-11,1284000,0.08,1283000,1295000,1272000,206729
2015-12-10,1283000,1.58,1263000,1293000,1263000,303867
2015-12-09,1263000,0.08,1262000,1275000,1262000,181812
2015-12-08,1262000,0.00,1262000,1272000,1262000,138322
2015-12-07,1262000,-0.55,1269000,1275000,1262000,196107
2015-12-04,1269000,-1.63,1275000,1280000,1267000,192711
2015-12-03,1290000,-0.77,1295000,1297000,1286000,166695
2015-12-02,1300000,-1.59,1321000,1322000,1294000,229628
2015-12-01,1321000,2.88,1294000,1322000,1288000,252113
2015-11-30,1284000,-3.24,1325000,1325000,1284000,534006
2015-11-27,1327000,-0.60,1345000,1349000,1327000,169854
2015-11-26,1335000,2.77,1299000,1340000,1299000,185800
2015-11-25,1299000,0.00,1300000,1310000,1299000,142627
2015-11-24,1299000,1.33,1282000,1305000,1282000,159560
2015-11-23,1282000,-0.23,1285000,1302000,1281000,198820
2015-11-20,1285000,-0.31,1289000,1296000,1278000,168720
2015-11-19,1289000,0.62,1290000,1290000,1271000,192850
2015-11-18,1281000,0.87,1272000,1290000,1272000,167735
2015-11-17,1270000,0.55,1275000,1290000,1270000,186184
2015-11-16,1263000,-2.85,1291000,1291000,1263000,275705
2015-11-13,1300000,-1.29,1317000,1317000,1300000,177677
2015-11-12,1317000,-1.20,1333000,1334000,1317000,157417
2015-11-11,1333000,0.91,1321000,1345000,1321000,140449
2015-11-10,1321000,-1.71,1336000,1341000,1314000,197551
2015-11-09,1344000,0.45,1338000,1344000,1321000,185661
2015-11-06,1338000,-0.30,1343000,1348000,1330000,164322
2015-11-05,1342000,0.90,1330000,1354000,1330000,173042
2015-11-04,1330000,-1.63,1352000,1361000,1326000,281070
2015-11-03,1352000,-2.24,1381000,1381000,1350000,301840
2015-11-02,1383000,0.80,1385000,1393000,1374000,386546
2015-10-30,1372000,3.55,1345000,1390000,1341000,509385
2015-10-29,1325000,1.30,1330000,1392000,1324000,630471
2015-10-28,1308000,0.77,1294000,1308000,1291000,271303
2015-10-27,1298000,0.46,1282000,1299000,1281000,132241
2015-10-26,1292000,0.23,1298000,1298000,1272000,152165
2015-10-23,1289000,0.70,1300000,1300000,1278000,263071
2015-10-22,1280000,0.79,1280000,1295000,1269000,230673
2015-10-21,1270000,0.32,1265000,1282000,1259000,139567
2015-10-20,1266000,0.80,1260000,1273000,1256000,150347
2015-10-19,1256000,-0.71,1257000,1265000,1249000,117070
2015-10-16,1265000,-0.32,1265000,1269000,1259000,143968
2015-10-15,1269000,1.20,1244000,1282000,1243000,248503
2015-10-14,1254000,0.16,1248000,1260000,1237000,175051
2015-10-13,1252000,-0.63,1260000,1272000,1248000,198000
2015-10-12,1260000,-0.79,1260000,1263000,1247000,378974
2015-10-08,1270000,1.52,1250000,1279000,1250000,570677
2015-10-07,1251000,8.69,1198000,1252000,1186000,799502
2015-10-06,1151000,3.23,1130000,1155000,1127000,382987
2015-10-05,1115000,-0.36,1119000,1131000,1115000,241935
2015-10-02,1119000,-1.32,1112000,1133000,1112000,274302
2015-10-01,1134000,0.00,1140000,1145000,1121000,241041
2015-09-30,1134000,1.98,1100000,1134000,1090000,458936
2015-09-25,1112000,-1.24,1120000,1125000,1109000,209160
2015-09-24,1126000,-0.44,1126000,1135000,1125000,132721
2015-09-23,1131000,-1.22,1144000,1144000,1125000,197649
2015-09-22,1145000,-0.43,1143000,1150000,1130000,250675
2015-09-21,1150000,-3.36,1163000,1173000,1150000,205359
2015-09-18,1190000,2.85,1145000,1192000,1135000,436270
2015-09-17,1157000,0.43,1153000,1157000,1144000,273960
2015-09-16,1152000,2.58,1121000,1157000,1121000,343763
2015-09-15,1123000,-0.09,1114000,1128000,1113000,232956
2015-09-14,1124000,0.81,1120000,1124000,1110000,167073
2015-09-11,1115000,-1.68,1126000,1133000,1115000,204167
2015-09-10,1134000,-1.13,1130000,1139000,1118000,362568
2015-09-09,1147000,1.41,1146000,1147000,1136000,259376
2015-09-08,1131000,1.71,1113000,1136000,1106000,182330
2015-09-07,1112000,-1.51,1129000,1129000,1105000,191805
2015-09-04,1129000,0.62,1144000,1144000,1118000,251734
2015-09-03,1122000,2.94,1102000,1123000,1093000,305142
2015-09-02,1090000,0.46,1069000,1095000,1065000,312683
2015-09-01,1085000,-0.37,1089000,1098000,1081000,240372
2015-08-31,1089000,0.74,1071000,1089000,1052000,408309
2015-08-28,1081000,1.31,1086000,1086000,1073000,462223
2015-08-27,1067000,0.00,1082000,1086000,1063000,495388
2015-08-26,1067000,-1.11,1068000,1074000,1050000,558952
2015-08-25,1079000,0.00,1079000,1107000,1067000,392519
2015-08-24,1079000,-2.00,1088000,1115000,1033000,448592
2015-08-21,1101000,-3.34,1099000,1128000,1096000,408851
2015-08-20,1139000,-1.30,1163000,1171000,1130000,216119
2015-08-19,1154000,2.03,1169000,1176000,1141000,401415
2015-08-18,1131000,2.45,1118000,1141000,1117000,231672
2015-08-17,1104000,-3.16,1140000,1141000,1104000,227217
2015-08-13,1140000,-1.21,1153000,1153000,1138000,150411
2015-08-12,1154000,-0.26,1150000,1164000,1140000,223080
2015-08-11,1157000,1.40,1151000,1179000,1148000,233286
2015-08-10,1141000,0.44,1140000,1142000,1130000,114450
2015-08-07,1136000,1.88,1120000,1137000,1115000,275742
2015-08-06,1115000,-3.80,1155000,1156000,1115000,403981
2015-08-05,1159000,-1.95,1182000,1182000,1158000,256050
2015-08-04,1182000,0.60,1175000,1187000,1170000,256887
2015-08-03,1175000,-0.84,1184000,1184000,1166000,196891
2015-07-31,1185000,-2.47,1220000,1222000,1175000,391589
2015-07-30,1215000,-3.80,1258000,1260000,1215000,308392
2015-07-29,1263000,2.68,1250000,1275000,1231000,274689
2015-07-28,1230000,0.00,1224000,1251000,1219000,267627
2015-07-27,1230000,0.08,1229000,1247000,1228000,243040
2015-07-24,1229000,-0.41,1227000,1238000,1224000,196584
2015-07-23,1234000,-1.52,1244000,1253000,1234000,208965
2015-07-22,1253000,-0.79,1244000,1260000,1235000,268323
2015-07-21,1263000,-0.94,1275000,1277000,1247000,194055
2015-07-20,1275000,-2.30,1291000,1304000,1273000,128928
2015-07-17,1305000,1.79,1300000,1311000,1278000,297233
2015-07-16,1282000,3.81,1223000,1287000,1223000,223469
2015-07-15,1235000,0.82,1225000,1238000,1224000,167413
2015-07-14,1225000,-3.24,1265000,1270000,1221000,399794
2015-07-13,1266000,0.56,1250000,1272000,1245000,153441
2015-07-10,1259000,-0.47,1257000,1266000,1248000,191468
2015-07-09,1265000,2.10,1230000,1265000,1226000,280610
2015-07-08,1239000,-0.08,1240000,1251000,1232000,235619
2015-07-07,1240000,0.81,1220000,1259000,1220000,249565
2015-07-06,1230000,-3.00,1253000,1260000,1223000,201999
2015-07-03,1268000,-2.39,1287000,1294000,1267000,142604
2015-07-02,1299000,0.31,1286000,1304000,1285000,164460
2015-07-01,1295000,2.13,1268000,1302000,1259000,166498
2015-06-30,1268000,-1.01,1276000,1285000,1266000,197407
2015-06-29,1281000,0.23,1269000,1285000,1256000,230399
2015-06-26,1278000,0.71,1252000,1290000,1252000,206950
2015-06-25,1269000,-2.53,1290000,1303000,1269000,213916
2015-06-24,1302000,-1.44,1300000,1311000,1291000,203960
2015-06-23,1321000,3.12,1309000,1328000,1291000,203180
2015-06-22,1281000,1.18,1291000,1296000,1276000,127418
2015-06-19,1266000,0.08,1266000,1278000,1260000,141895
2015-06-18,1265000,0.88,1259000,1279000,1251000,164952
2015-06-17,1254000,-0.08,1250000,1266000,1240000,189046
2015-06-16,1255000,-1.18,1270000,1274000,1245000,255352
2015-06-15,1270000,-0.55,1255000,1274000,1255000,161356
2015-06-12,1277000,1.59,1278000,1287000,1264000,234830
2015-06-11,1257000,-0.40,1263000,1274000,1253000,306281
2015-06-10,1262000,-1.56,1282000,1294000,1262000,250034
2015-06-09,1282000,-2.44,1300000,1310000,1268000,274705
2015-06-08,1314000,-2.01,1345000,1347000,1313000,202379
2015-06-05,1341000,0.30,1325000,1355000,1320000,196563
2015-06-04,1337000,5.03,1315000,1341000,1305000,388239
2015-06-03,1273000,-2.30,1303000,1316000,1265000,235388
2015-06-02,1303000,0.93,1300000,1303000,1288000,175151
2015-06-01,1291000,-1.22,1300000,1301000,1288000,218439
2015-05-29,1307000,-0.15,1320000,1321000,1297000,347615
2015-05-28,1309000,-0.38,1317000,1321000,1301000,300963
2015-05-27,1314000,-3.52,1360000,1366000,1313000,345309
2015-05-26,1362000,0.89,1366000,1369000,1336000,200683
2015-05-22,1350000,-0.15,1353000,1353000,1335000,163916
2015-05-21,1352000,-1.02,1371000,1372000,1344000,144212
2015-05-20,1366000,2.09,1349000,1370000,1341000,205829
2015-05-19,1338000,1.36,1321000,1355000,1307000,173618
2015-05-18,1320000,-0.45,1335000,1335000,1309000,192537
2015-05-15,1326000,-1.04,1355000,1356000,1321000,178447
2015-05-14,1340000,0.53,1341000,1343000,1328000,169770
2015-05-13,1333000,0.15,1349000,1349000,1326000,197545
2015-05-12,1331000,-0.37,1345000,1353000,1324000,212664
2015-05-11,1336000,-0.15,1360000,1360000,1336000,192809
2015-05-08,1338000,-2.34,1366000,1370000,1338000,189762
2015-05-07,1370000,0.59,1362000,1375000,1354000,205148
2015-05-06,1362000,-2.71,1390000,1391000,1356000,265410
2015-05-04,1400000,-0.71,1407000,1423000,1397000,165674
2015-04-30,1410000,1.81,1385000,1418000,1379000,367057
2015-04-29,1385000,1.39,1367000,1394000,1364000,217913
2015-04-28,1366000,-2.08,1390000,1400000,1359000,313946
2015-04-27,1395000,-1.06,1410000,1411000,1375000,330343
2015-04-24,1410000,-2.83,1449000,1455000,1400000,381798
2015-04-23,1451000,-0.68,1470000,1470000,1440000,184903
2015-04-22,1461000,1.18,1444000,1473000,1436000,253111
2015-04-21,1444000,0.98,1421000,1445000,1420000,237053
2015-04-20,1430000,-1.38,1446000,1448000,1423000,247898
2015-04-17,1450000,-1.83,1477000,1478000,1447000,203446
2015-04-16,1477000,2.14,1462000,1477000,1447000,215247
2015-04-15,1446000,-1.90,1460000,1470000,1427000,271021
2015-04-14,1474000,-0.34,1485000,1485000,1465000,188595
2015-04-13,1479000,-0.74,1479000,1491000,1468000,205866
2015-04-10,1490000,0.47,1480000,1494000,1478000,199202
2015-04-09,1483000,0.27,1470000,1489000,1470000,182151
2015-04-08,1479000,1.16,1470000,1485000,1460000,155468
2015-04-07,1462000,-0.54,1478000,1485000,1462000,190521
2015-04-06,1470000,2.51,1443000,1490000,1435000,211652
2015-04-03,1434000,0.00,1434000,1440000,1420000,125403
2015-04-02,1434000,0.77,1434000,1440000,1423000,138068
2015-04-01,1423000,-1.25,1437000,1437000,1420000,145321
2015-03-31,1441000,0.91,1449000,1452000,1430000,196853
2015-03-30,1428000,0.49,1425000,1434000,1412000,179110
2015-03-27,1421000,0.00,1415000,1448000,1415000,321316
2015-03-26,1421000,-4.31,1450000,1456000,1421000,420119
2015-03-25,1485000,0.61,1487000,1488000,1472000,187381
2015-03-24,1476000,0.61,1455000,1478000,1455000,182263
2015-03-23,1467000,0.20,1462000,1474000,1458000,162458
2015-03-20,1464000,-0.41,1475000,1480000,1460000,254099
2015-03-19,1470000,-2.20,1510000,1510000,1470000,264516
2015-03-18,1503000,0.40,1496000,1506000,1486000,249287
2015-03-17,1497000,1.84,1470000,1500000,1460000,273223
2015-03-16,1470000,0.89,1458000,1487000,1455000,179491
2015-03-13,1457000,0.69,1461000,1479000,1455000,188262
2015-03-12,1447000,-1.83,1460000,1473000,1447000,383064
2015-03-11,1474000,3.73,1419000,1479000,1418000,422173
2015-03-10,1421000,0.07,1434000,1443000,1420000,208397
2015-03-09,1420000,-1.53,1440000,1440000,1420000,156292
2015-03-06,1442000,1.41,1414000,1449000,1406000,234670
2015-03-05,1422000,-1.04,1439000,1443000,1417000,192312
2015-03-04,1437000,1.34,1411000,1440000,1410000,232062
2015-03-03,1418000,-0.35,1435000,1437000,1406000,274976
2015-03-02,1423000,4.86,1375000,1423000,1367000,436112
2015-02-27,1357000,-1.31,1375000,1376000,1357000,260188
2015-02-26,1375000,-0.29,1379000,1380000,1368000,163583
2015-02-25,1379000,0.88,1380000,1385000,1373000,167485
2015-02-24,1367000,0.00,1385000,1389000,1364000,217265
2015-02-23,1367000,-0.73,1378000,1390000,1366000,306036
2015-02-17,1377000,0.22,1374000,1377000,1364000,114900
2015-02-16,1374000,0.96,1368000,1374000,1361000,124530
2015-02-13,1361000,1.26,1360000,1361000,1345000,130458
2015-02-12,1344000,-0.81,1340000,1358000,1331000,214964
2015-02-11,1355000,-1.67,1374000,1374000,1354000,199476
2015-02-10,1378000,-1.22,1400000,1400000,1377000,130387
2015-02-09,1395000,1.68,1360000,1399000,1357000,173870
2015-02-06,1372000,1.03,1346000,1374000,1336000,160101
2015-02-05,1358000,-0.07,1359000,1369000,1346000,135408
2015-02-04,1359000,-0.51,1375000,1381000,1359000,186578
2015-02-03,1366000,-0.15,1380000,1380000,1359000,113088
2015-02-02,1368000,0.22,1365000,1377000,1356000,210420
2015-01-30,1365000,0.37,1360000,1377000,1360000,322200
2015-01-29,1360000,-1.31,1368000,1395000,1357000,274045
2015-01-28,1378000,-1.57,1386000,1390000,1374000,216630
2015-01-27,1400000,0.79,1375000,1400000,1374000,199144
2015-01-26,1389000,0.22,1375000,1395000,1364000,203070
2015-01-23,1386000,0.58,1400000,1400000,1377000,257175
2015-01-22,1378000,-1.22,1398000,1399000,1378000,359154
2015-01-21,1395000,1.68,1367000,1395000,1360000,332253
2015-01-20,1372000,2.16,1350000,1372000,1345000,265561
2015-01-19,1343000,2.05,1329000,1349000,1320000,133459
2015-01-16,1316000,-1.35,1334000,1334000,1313000,271370
2015-01-15,1334000,-0.82,1345000,1349000,1329000,282078
2015-01-14,1345000,0.45,1339000,1355000,1335000,286645
2015-01-13,1339000,1.75,1314000,1340000,1300000,245868
2015-01-12,1316000,0.15,1313000,1319000,1301000,166508
2015-01-09,1314000,0.00,1314000,1322000,1314000,186248
2015-01-08,1314000,0.54,1339000,1339000,1310000,289552
2015-01-07,1307000,0.93,1294000,1311000,1282000,286455
2015-01-06,1295000,-2.85,1315000,1317000,1288000,304710
2015-01-05,1333000,0.23,1336000,1336000,1313000,202790
2015-01-02,1330000,0.23,1340000,1340000,1327000,175499
2014-12-30,1327000,-0.15,1330000,1335000,1321000,212982
2014-12-29,1329000,-1.70,1345000,1347000,1329000,192749
2014-12-26,1352000,0.67,1343000,1355000,1343000,229762
2014-12-24,1343000,0.30,1339000,1343000,1339000,125140
2014-12-23,1339000,-0.45,1346000,1349000,1337000,219527
2014-12-22,1345000,1.28,1345000,1347000,1318000,358877
2014-12-19,1328000,4.90,1294000,1328000,1287000,367130
2014-12-18,1266000,0.00,1266000,1279000,1252000,236165
2014-12-17,1266000,-1.02,1279000,1283000,1253000,261773
2014-12-16,1279000,0.47,1270000,1289000,1268000,257895
2014-12-15,1273000,-1.01,1280000,1280000,1260000,286759
2014-12-12,1286000,-1.46,1303000,1304000,1274000,287945
2014-12-11,1305000,-0.91,1317000,1319000,1294000,409817
2014-12-10,1317000,-2.37,1346000,1346000,1317000,319556
2014-12-09,1349000,2.27,1319000,1357000,1319000,271062
2014-12-08,1319000,1.31,1303000,1321000,1302000,158331
2014-12-05,1302000,0.15,1314000,1314000,1300000,112756
2014-12-04,1300000,0.15,1302000,1303000,1298000,177427
2014-12-03,1298000,0.23,1300000,1301000,1295000,194710
2014-12-02,1295000,0.00,1295000,1295000,1266000,184454
2014-12-01,1295000,0.62,1294000,1298000,1287000,257337
2014-11-28,1287000,1.82,1295000,1296000,1274000,196891
2014-11-27,1264000,5.25,1273000,1301000,1264000,887556
2014-11-26,1201000,0.92,1190000,1211000,1182000,245758
2014-11-25,1190000,-2.46,1224000,1224000,1190000,356221
2014-11-24,1220000,-0.25,1247000,1248000,1210000,205686
2014-11-21,1223000,1.07,1219000,1226000,1217000,246727
2014-11-20,1210000,-0.66,1206000,1220000,1206000,200483
2014-11-19,1218000,-0.16,1238000,1238000,1212000,250055
2014-11-18,1220000,1.24,1220000,1227000,1215000,215094
2014-11-17,1205000,0.92,1190000,1220000,1182000,193879
2014-11-14,1194000,-0.50,1201000,1201000,1180000,212435
2014-11-13,1200000,-2.44,1228000,1232000,1199000,230943
2014-11-12,1230000,-0.08,1231000,1234000,1219000,181592
2014-11-11,1231000,-2.92,1255000,1261000,1227000,242828
2014-11-10,1268000,5.14,1226000,1269000,1222000,384058
2014-11-07,1206000,0.17,1218000,1218000,1195000,120604
2014-11-06,1204000,0.17,1198000,1210000,1193000,171403
2014-11-05,1202000,-1.23,1215000,1225000,1194000,203243
2014-11-04,1217000,-1.46,1219000,1242000,1205000,260006
2014-11-03,1235000,-0.72,1250000,1252000,1216000,269516
2014-10-31,1244000,5.33,1198000,1250000,1185000,772463
2014-10-30,1181000,4.51,1129000,1183000,1115000,491339
2014-10-29,1130000,3.57,1100000,1130000,1090000,274522
2014-10-28,1091000,-0.37,1090000,1100000,1086000,124877
2014-10-27,1095000,-1.53,1101000,1111000,1087000,167772
2014-10-24,1112000,1.65,1103000,1112000,1092000,167569
2014-10-23,1094000,-0.91,1113000,1113000,1090000,170118
2014-10-22,1104000,1.94,1097000,1104000,1090000,222554
2014-10-21,1083000,-2.08,1094000,1100000,1081000,235321
2014-10-20,1106000,1.56,1115000,1117000,1101000,189535
2014-10-17,1089000,-2.33,1106000,1115000,1087000,325635
2014-10-16,1115000,-0.89,1116000,1121000,1104000,302966
2014-10-15,1125000,-0.18,1128000,1145000,1120000,282872
2014-10-14,1127000,1.71,1127000,1146000,1120000,331451
2014-10-13,1108000,0.27,1082000,1127000,1078000,226895
2014-10-10,1105000,-2.21,1100000,1114000,1099000,436749
2014-10-08,1130000,-2.75,1142000,1151000,1124000,294411
2014-10-07,1162000,0.96,1162000,1186000,1162000,202983
2014-10-06,1151000,0.88,1145000,1156000,1138000,425058
2014-10-02,1141000,-1.30,1165000,1165000,1141000,254655
2014-10-01,1156000,-2.36,1174000,1183000,1156000,238596
2014-09-30,1184000,-0.92,1185000,1188000,1165000,247586
2014-09-29,1195000,0.84,1193000,1200000,1170000,188020
2014-09-26,1185000,2.51,1152000,1185000,1148000,248271
2014-09-25,1156000,0.52,1162000,1166000,1147000,388290
2014-09-24,1150000,-0.95,1152000,1161000,1141000,315784
2014-09-23,1161000,-2.27,1178000,1185000,1161000,390828
2014-09-22,1188000,-1.82,1204000,1204000,1180000,320442
2014-09-19,1210000,0.00,1223000,1223000,1206000,268701
2014-09-18,1210000,-1.31,1230000,1230000,1204000,189535
2014-09-17,1226000,1.66,1207000,1226000,1207000,150915
2014-09-16,1206000,0.50,1208000,1215000,1201000,141848
2014-09-15,1200000,-0.08,1207000,1208000,1196000,143230
2014-09-12,1201000,0.76,1200000,1208000,1200000,217447
2014-09-11,1192000,-0.75,1200000,1207000,1192000,466184
2014-09-05,1201000,-0.74,1215000,1216000,1195000,215408
2014-09-04,1210000,1.77,1210000,1216000,1202000,241999
2014-09-03,1189000,-0.42,1200000,1200000,1180000,424775
2014-09-02,1194000,-2.61,1221000,1225000,1194000,317992
2014-09-01,1226000,-0.65,1236000,1237000,1224000,113281
2014-08-29,1234000,-0.64,1238000,1238000,1228000,291165
2014-08-28,1242000,0.98,1258000,1258000,1236000,206237
2014-08-27,1230000,0.65,1223000,1237000,1222000,243420
2014-08-26,1222000,-0.49,1235000,1235000,1221000,214389
2014-08-25,1228000,-1.52,1231000,1231000,1221000,231544
2014-08-22,1247000,0.97,1245000,1247000,1235000,168153
2014-08-21,1235000,-2.06,1255000,1261000,1231000,342108
2014-08-20,1261000,0.56,1264000,1271000,1251000,188612
2014-08-19,1254000,0.32,1264000,1273000,1253000,200888
2014-08-18,1250000,-0.87,1279000,1280000,1250000,210379
2014-08-14,1261000,-0.24,1274000,1282000,1254000,208947
2014-08-13,1264000,-0.16,1275000,1275000,1248000,256900
2014-08-12,1266000,-0.31,1270000,1294000,1262000,179914
2014-08-11,1270000,1.60,1275000,1282000,1257000,372385
2014-08-08,1250000,-3.10,1284000,1285000,1248000,412429
2014-08-07,1290000,-0.77,1300000,1302000,1285000,190545
2014-08-06,1300000,-1.22,1306000,1316000,1295000,216602
2014-08-05,1316000,-0.08,1301000,1321000,1300000,172529
2014-08-04,1317000,1.93,1300000,1317000,1291000,241335
2014-08-01,1292000,-3.80,1305000,1328000,1292000,564621
2014-07-31,1343000,-3.73,1374000,1385000,1336000,487027
2014-07-30,1395000,0.65,1388000,1408000,1374000,347189
2014-07-29,1386000,2.06,1355000,1388000,1353000,256186
2014-07-28,1358000,0.22,1355000,1367000,1344000,179851
2014-07-25,1355000,0.00,1346000,1355000,1335000,175803
2014-07-24,1355000,1.27,1350000,1358000,1331000,161034
2014-07-23,1338000,-0.74,1354000,1357000,1335000,128346
2014-07-22,1348000,-0.37,1348000,1358000,1345000,126019
2014-07-21,1353000,0.74,1349000,1360000,1343000,161199
2014-07-18,1343000,0.98,1315000,1343000,1314000,194853
2014-07-17,1330000,0.68,1326000,1335000,1320000,218454
2014-07-16,1321000,0.08,1313000,1323000,1311000,182284
2014-07-15,1320000,2.64,1300000,1323000,1297000,239521
2014-07-14,1286000,0.16,1298000,1300000,1286000,141643
2014-07-11,1284000,-1.68,1300000,1302000,1282000,215592
2014-07-10,1306000,-0.15,1308000,1311000,1302000,179204
2014-07-09,1308000,1.00,1287000,1308000,1283000,236598
2014-07-08,1295000,0.23,1294000,1319000,1287000,241464
2014-07-07,1292000,-1.07,1291000,1301000,1290000,188741
2014-07-04,1306000,-0.91,1322000,1326000,1303000,119577
2014-07-03,1318000,-0.90,1336000,1336000,1316000,170861
2014-07-02,1330000,1.53,1317000,1331000,1306000,222785
2014-07-01,1310000,-0.91,1308000,1314000,1301000,174508
2014-06-30,1322000,0.84,1310000,1324000,1309000,177621
2014-06-27,1311000,-1.06,1307000,1319000,1306000,179061
2014-06-26,1325000,0.38,1309000,1343000,1307000,255306
2014-06-25,1320000,-1.86,1330000,1333000,1318000,204638
2014-06-24,1345000,1.74,1340000,1354000,1332000,237817
2014-06-23,1322000,1.61,1321000,1332000,1316000,249765
2014-06-20,1301000,-1.66,1330000,1330000,1296000,478053
2014-06-19,1323000,-2.58,1345000,1349000,1320000,446794
2014-06-18,1358000,-1.16,1373000,1376000,1356000,220887
2014-06-17,1374000,0.00,1360000,1378000,1351000,269535
2014-06-16,1374000,0.51,1380000,1382000,1362000,306399
2014-06-13,1367000,-3.26,1402000,1404000,1363000,371781
2014-06-12,1413000,-0.63,1430000,1430000,1401000,258863
2014-06-11,1422000,-0.97,1412000,1430000,1412000,172515
2014-06-10,1436000,1.92,1421000,1438000,1405000,184282
2014-06-09,1409000,-3.29,1470000,1473000,1402000,445392
2014-06-05,1457000,-0.88,1466000,1480000,1450000,270141
2014-06-03,1470000,1.03,1484000,1495000,1465000,344685
2014-06-02,1455000,0.83,1443000,1458000,1439000,148789
2014-05-30,1443000,-1.16,1470000,1482000,1443000,316621
2014-05-29,1460000,1.88,1450000,1465000,1440000,250430
2014-05-28,1433000,1.85,1419000,1435000,1409000,184019
2014-05-27,1407000,-1.05,1417000,1423000,1403000,94968
2014-05-26,1422000,-0.42,1420000,1432000,1415000,74712
2014-05-23,1428000,0.14,1405000,1428000,1405000,170233
2014-05-22,1426000,-1.04,1441000,1448000,1426000,190800
2014-05-21,1441000,-0.69,1435000,1450000,1435000,216850
2014-05-20,1451000,0.21,1445000,1454000,1435000,320146
2014-05-19,1448000,1.40,1428000,1450000,1408000,385621
2014-05-16,1428000,1.28,1400000,1437000,1399000,317130
2014-05-15,1410000,-0.35,1414000,1419000,1403000,136134
2014-05-14,1415000,1.07,1409000,1415000,1401000,222075
2014-05-13,1400000,0.86,1388000,1425000,1388000,242148
2014-05-12,1388000,3.97,1336000,1395000,1332000,318896
2014-05-09,1335000,-1.11,1356000,1358000,1326000,263141
2014-05-08,1350000,0.45,1355000,1355000,1344000,325638
2014-05-07,1344000,-0.15,1350000,1356000,1340000,283794
2014-05-02,1346000,0.22,1354000,1359000,1344000,298867
2014-04-30,1343000,-1.25,1380000,1381000,1326000,300946
2014-04-29,1360000,-2.02,1389000,1395000,1351000,218184
2014-04-28,1388000,-0.79,1404000,1406000,1382000,188629
2014-04-25,1399000,-0.57,1420000,1428000,1398000,305396
2014-04-24,1407000,1.30,1409000,1409000,1399000,210924
2014-04-23,1389000,1.02,1394000,1395000,1382000,190015
2014-04-22,1375000,-0.36,1374000,1384000,1371000,121686
2014-04-21,1380000,0.15,1379000,1386000,1375000,65985
2014-04-18,1378000,0.58,1370000,1379000,1370000,190367
2014-04-17,1370000,-0.72,1376000,1380000,1366000,144833
2014-04-16,1380000,0.73,1370000,1392000,1363000,186171
2014-04-15,1370000,0.00,1386000,1387000,1369000,219396
2014-04-14,1370000,0.37,1365000,1386000,1365000,211720
2014-04-11,1365000,-1.09,1362000,1368000,1359000,213187
2014-04-10,1380000,0.66,1369000,1380000,1360000,199984
2014-04-09,1371000,-1.65,1394000,1395000,1364000,321232
2014-04-08,1394000,-0.21,1387000,1399000,1375000,212164
2014-04-07,1397000,1.23,1397000,1397000,1374000,215235
2014-04-04,1380000,-0.72,1377000,1397000,1377000,368007
2014-04-03,1390000,2.43,1351000,1395000,1351000,381976
2014-04-02,1357000,1.34,1350000,1357000,1343000,262001
2014-04-01,1339000,-0.30,1345000,1345000,1331000,221620
2014-03-31,1343000,0.60,1345000,1345000,1322000,265197
2014-03-28,1335000,0.15,1320000,1338000,1320000,212974
2014-03-27,1333000,3.74,1290000,1333000,1285000,417557
2014-03-26,1285000,3.05,1269000,1290000,1248000,348894
2014-03-25,1247000,-2.04,1269000,1270000,1241000,272500
2014-03-24,1273000,0.00,1260000,1274000,1259000,141478
2014-03-21,1273000,0.87,1269000,1273000,1262000,166426
2014-03-20,1262000,-0.55,1270000,1272000,1262000,118788
2014-03-19,1269000,-0.70,1280000,1285000,1268000,152771
2014-03-18,1278000,0.95,1270000,1283000,1266000,220912
2014-03-17,1266000,-0.71,1275000,1276000,1258000,176400
2014-03-14,1275000,-1.16,1270000,1285000,1270000,216736
2014-03-13,1290000,-0.31,1294000,1313000,1290000,235004
2014-03-12,1294000,-2.12,1320000,1320000,1293000,251585
2014-03-11,1322000,0.15,1320000,1327000,1309000,181596
2014-03-10,1320000,-1.42,1320000,1330000,1317000,173152
2014-03-07,1339000,0.98,1339000,1339000,1329000,150973
2014-03-06,1326000,-0.30,1329000,1329000,1310000,172335
2014-03-05,1330000,1.14,1335000,1341000,1330000,149830
2014-03-04,1315000,-0.75,1320000,1329000,1315000,158003
